
CondaError: Run 'conda init' before 'conda activate'

[GPU 0] Subsets 1-4 (4 tasks)

>>>>>>>>>> [GPU 0] (1/4) actions-zzid2-zb1hq-fsod-amih <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
17:39:43 [INFO] ============================================================
17:39:43 [INFO] RF20VL Few-Shot Object Detection — Inference
17:39:43 [INFO] ============================================================
17:39:43 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'actions-zzid2-zb1hq-fsod-amih', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
17:39:43 [INFO] Loading Sam3Segmenter on cuda ...
17:40:08 [INFO] Model loaded in 25.10 s
17:40:08 [INFO] Found 1 subset(s): ['actions-zzid2-zb1hq-fsod-amih']
17:40:08 [INFO] Dataset loaded: subset=actions-zzid2-zb1hq-fsod-amih, samples=726, categories={1: 'Attack', 2: 'Block', 3: 'Defense', 4: 'Serve', 5: 'Set', 6: 'ball'} (0.21 s)
17:40:16 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 1/726 | category=Attack | supports=10 | candidates=28 | visual=30 tv=25 text=0 | 7.01 s
18:26:35 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 475/726 | category=ball | supports=10 | candidates=17 | visual=21 tv=21 text=2 | 5.48 s
18:26:41 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 476/726 | category=ball | supports=10 | candidates=14 | visual=17 tv=15 text=1 | 5.33 s
18:26:46 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 477/726 | category=ball | supports=10 | candidates=12 | visual=15 tv=13 text=1 | 5.09 s
18:26:52 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 478/726 | category=ball | supports=10 | candidates=19 | visual=23 tv=23 text=0 | 5.70 s
18:26:57 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 479/726 | category=ball | supports=10 | candidates=10 | visual=14 tv=11 text=0 | 4.94 s
18:27:02 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 480/726 | category=ball | supports=10 | candidates=8 | visual=14 tv=12 text=1 | 4.80 s
18:27:08 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 481/726 | category=ball | supports=10 | candidates=17 | visual=20 tv=19 text=2 | 5.57 s
18:27:14 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 482/726 | category=ball | supports=10 | candidates=19 | visual=21 tv=21 text=0 | 5.62 s
18:27:20 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 483/726 | category=ball | supports=10 | candidates=19 | visual=26 tv=24 text=1 | 5.72 s
18:27:26 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 484/726 | category=ball | supports=10 | candidates=18 | visual=19 tv=19 text=1 | 5.64 s
18:27:31 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 485/726 | category=ball | supports=10 | candidates=8 | visual=12 tv=9 text=0 | 4.80 s
18:27:36 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 486/726 | category=ball | supports=10 | candidates=12 | visual=14 tv=13 text=0 | 5.10 s
18:27:41 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 487/726 | category=ball | supports=10 | candidates=10 | visual=14 tv=12 text=1 | 4.95 s
18:27:47 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 488/726 | category=ball | supports=10 | candidates=23 | visual=27 tv=27 text=3 | 6.01 s
18:27:52 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 489/726 | category=ball | supports=10 | candidates=7 | visual=10 tv=8 text=0 | 4.74 s
18:27:58 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 490/726 | category=ball | supports=10 | candidates=11 | visual=18 tv=18 text=0 | 5.05 s
18:28:03 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 491/726 | category=ball | supports=10 | candidates=8 | visual=12 tv=12 text=0 | 4.82 s
18:28:09 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 492/726 | category=ball | supports=10 | candidates=19 | visual=19 tv=19 text=1 | 5.74 s
18:28:15 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 493/726 | category=ball | supports=10 | candidates=25 | visual=32 tv=29 text=2 | 6.17 s
18:28:21 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 494/726 | category=ball | supports=10 | candidates=23 | visual=24 tv=23 text=0 | 6.01 s
18:28:28 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 495/726 | category=ball | supports=10 | candidates=22 | visual=25 tv=25 text=0 | 5.85 s
18:28:33 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 496/726 | category=ball | supports=10 | candidates=17 | visual=21 tv=20 text=0 | 5.53 s
18:28:38 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 497/726 | category=ball | supports=10 | candidates=5 | visual=11 tv=8 text=1 | 4.59 s
18:28:44 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 498/726 | category=ball | supports=10 | candidates=13 | visual=13 tv=13 text=2 | 5.27 s
18:28:50 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 499/726 | category=ball | supports=10 | candidates=21 | visual=29 tv=28 text=1 | 5.88 s
18:28:55 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 500/726 | category=ball | supports=10 | candidates=16 | visual=18 tv=18 text=1 | 5.48 s
18:29:02 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 501/726 | category=ball | supports=10 | candidates=21 | visual=21 tv=21 text=0 | 5.87 s
18:29:08 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 502/726 | category=ball | supports=10 | candidates=30 | visual=28 tv=29 text=2 | 6.54 s
18:29:14 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 503/726 | category=ball | supports=10 | candidates=18 | visual=21 tv=19 text=1 | 5.63 s
18:29:19 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 504/726 | category=ball | supports=10 | candidates=4 | visual=6 tv=4 text=0 | 4.50 s
18:29:24 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 505/726 | category=ball | supports=10 | candidates=11 | visual=12 tv=12 text=1 | 5.01 s
18:29:31 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 506/726 | category=ball | supports=10 | candidates=28 | visual=30 tv=27 text=1 | 6.38 s
18:29:36 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 507/726 | category=ball | supports=10 | candidates=4 | visual=7 tv=4 text=1 | 4.51 s
18:29:41 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 508/726 | category=ball | supports=10 | candidates=13 | visual=16 tv=16 text=1 | 5.17 s
18:29:47 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 509/726 | category=ball | supports=10 | candidates=17 | visual=17 tv=17 text=0 | 5.56 s
18:29:53 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 510/726 | category=ball | supports=10 | candidates=18 | visual=22 tv=21 text=1 | 5.63 s
18:29:59 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 511/726 | category=ball | supports=10 | candidates=18 | visual=24 tv=21 text=1 | 5.63 s
18:30:05 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 512/726 | category=ball | supports=10 | candidates=30 | visual=29 tv=27 text=1 | 6.56 s
18:30:12 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 513/726 | category=ball | supports=10 | candidates=24 | visual=33 tv=32 text=1 | 6.09 s
18:30:18 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 514/726 | category=ball | supports=10 | candidates=22 | visual=21 tv=21 text=2 | 5.93 s
18:30:25 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 515/726 | category=ball | supports=10 | candidates=29 | visual=33 tv=31 text=1 | 6.48 s
18:30:31 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 516/726 | category=ball | supports=10 | candidates=24 | visual=30 tv=30 text=1 | 6.14 s
18:30:36 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 517/726 | category=ball | supports=10 | candidates=5 | visual=13 tv=8 text=0 | 4.60 s
18:30:42 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 518/726 | category=ball | supports=10 | candidates=25 | visual=29 tv=27 text=1 | 6.23 s
18:30:48 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 519/726 | category=ball | supports=10 | candidates=17 | visual=21 tv=21 text=3 | 5.56 s
18:30:55 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 520/726 | category=ball | supports=10 | candidates=29 | visual=28 tv=28 text=1 | 6.45 s
18:31:00 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 521/726 | category=ball | supports=10 | candidates=13 | visual=14 tv=13 text=0 | 5.17 s
18:31:07 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 522/726 | category=ball | supports=10 | candidates=23 | visual=28 tv=28 text=1 | 6.02 s
18:31:13 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 523/726 | category=ball | supports=10 | candidates=23 | visual=28 tv=27 text=2 | 6.05 s
18:31:19 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 524/726 | category=ball | supports=10 | candidates=21 | visual=29 tv=26 text=0 | 5.76 s
18:31:25 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 525/726 | category=ball | supports=10 | candidates=16 | visual=22 tv=22 text=2 | 5.40 s
18:31:31 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 526/726 | category=ball | supports=10 | candidates=23 | visual=28 tv=27 text=0 | 5.94 s
18:31:36 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 527/726 | category=ball | supports=10 | candidates=7 | visual=9 tv=9 text=1 | 4.74 s
18:31:42 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 528/726 | category=ball | supports=10 | candidates=25 | visual=27 tv=27 text=1 | 6.17 s
18:31:47 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 529/726 | category=ball | supports=10 | candidates=8 | visual=11 tv=10 text=0 | 4.80 s
18:31:53 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 530/726 | category=ball | supports=10 | candidates=19 | visual=22 tv=22 text=1 | 5.71 s
18:31:59 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 531/726 | category=ball | supports=10 | candidates=19 | visual=21 tv=21 text=1 | 5.62 s
18:32:05 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 532/726 | category=ball | supports=10 | candidates=22 | visual=26 tv=25 text=3 | 5.97 s
18:32:10 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 533/726 | category=ball | supports=10 | candidates=2 | visual=14 tv=3 text=0 | 4.43 s
18:32:16 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 534/726 | category=ball | supports=10 | candidates=16 | visual=20 tv=18 text=2 | 5.46 s
18:32:21 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 535/726 | category=ball | supports=10 | candidates=7 | visual=14 tv=12 text=1 | 4.73 s
18:32:27 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 536/726 | category=ball | supports=10 | candidates=25 | visual=31 tv=26 text=3 | 6.14 s
18:32:32 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 537/726 | category=ball | supports=10 | candidates=14 | visual=20 tv=19 text=0 | 5.23 s
18:32:39 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 538/726 | category=ball | supports=10 | candidates=24 | visual=25 tv=24 text=3 | 6.07 s
18:32:45 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 539/726 | category=ball | supports=10 | candidates=17 | visual=16 tv=16 text=1 | 5.57 s
18:32:51 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 540/726 | category=ball | supports=10 | candidates=24 | visual=26 tv=25 text=1 | 6.08 s
18:32:57 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 541/726 | category=ball | supports=10 | candidates=17 | visual=20 tv=19 text=0 | 5.55 s
18:33:03 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 542/726 | category=ball | supports=10 | candidates=22 | visual=27 tv=27 text=2 | 5.82 s
18:33:09 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 543/726 | category=ball | supports=10 | candidates=20 | visual=22 tv=22 text=0 | 5.67 s
18:33:13 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 544/726 | category=ball | supports=10 | candidates=5 | visual=10 tv=7 text=1 | 4.58 s
18:33:19 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 545/726 | category=ball | supports=10 | candidates=11 | visual=14 tv=13 text=0 | 5.03 s
18:33:24 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 546/726 | category=ball | supports=10 | candidates=12 | visual=15 tv=15 text=1 | 5.09 s
18:33:30 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 547/726 | category=ball | supports=10 | candidates=25 | visual=30 tv=27 text=1 | 6.16 s
18:33:37 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 548/726 | category=ball | supports=10 | candidates=23 | visual=28 tv=27 text=1 | 6.01 s
18:33:43 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 549/726 | category=ball | supports=10 | candidates=23 | visual=26 tv=26 text=1 | 6.00 s
18:33:49 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 550/726 | category=ball | supports=10 | candidates=21 | visual=30 tv=23 text=1 | 5.86 s
18:33:55 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 551/726 | category=ball | supports=10 | candidates=23 | visual=29 tv=28 text=3 | 6.02 s
18:34:01 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 552/726 | category=ball | supports=10 | candidates=17 | visual=18 tv=18 text=0 | 5.47 s
18:34:06 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 553/726 | category=ball | supports=10 | candidates=12 | visual=14 tv=14 text=0 | 5.10 s
18:34:13 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 554/726 | category=ball | supports=10 | candidates=23 | visual=25 tv=25 text=1 | 6.02 s
18:34:18 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 555/726 | category=ball | supports=10 | candidates=10 | visual=15 tv=12 text=1 | 4.95 s
18:34:23 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 556/726 | category=ball | supports=10 | candidates=15 | visual=19 tv=18 text=1 | 5.40 s
18:34:30 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 557/726 | category=ball | supports=10 | candidates=22 | visual=23 tv=23 text=1 | 5.92 s
18:34:35 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 558/726 | category=ball | supports=10 | candidates=18 | visual=19 tv=19 text=1 | 5.63 s
18:34:42 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 559/726 | category=ball | supports=10 | candidates=28 | visual=32 tv=31 text=1 | 6.39 s
18:34:48 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 560/726 | category=ball | supports=10 | candidates=23 | visual=27 tv=26 text=1 | 6.01 s
18:34:54 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 561/726 | category=ball | supports=10 | candidates=21 | visual=25 tv=27 text=1 | 5.87 s
18:35:00 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 562/726 | category=ball | supports=10 | candidates=20 | visual=21 tv=21 text=1 | 5.77 s
18:35:06 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 563/726 | category=ball | supports=10 | candidates=19 | visual=20 tv=20 text=1 | 5.70 s
18:35:13 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 564/726 | category=ball | supports=10 | candidates=21 | visual=20 tv=20 text=0 | 5.87 s
18:35:18 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 565/726 | category=ball | supports=10 | candidates=15 | visual=21 tv=19 text=1 | 5.42 s
18:35:25 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 566/726 | category=ball | supports=10 | candidates=27 | visual=31 tv=29 text=1 | 6.33 s
18:35:31 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 567/726 | category=ball | supports=10 | candidates=16 | visual=17 tv=17 text=1 | 5.48 s
18:35:36 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 568/726 | category=ball | supports=10 | candidates=18 | visual=20 tv=20 text=1 | 5.63 s
18:35:42 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 569/726 | category=ball | supports=10 | candidates=11 | visual=20 tv=16 text=1 | 5.02 s
18:35:47 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 570/726 | category=ball | supports=10 | candidates=17 | visual=20 tv=19 text=1 | 5.55 s
18:35:53 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 571/726 | category=ball | supports=10 | candidates=10 | visual=15 tv=12 text=1 | 4.94 s
18:35:58 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 572/726 | category=ball | supports=10 | candidates=9 | visual=11 tv=11 text=3 | 4.88 s
18:36:04 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 573/726 | category=ball | supports=10 | candidates=22 | visual=26 tv=25 text=1 | 5.93 s
18:36:10 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 574/726 | category=ball | supports=10 | candidates=17 | visual=20 tv=18 text=1 | 5.55 s
18:36:16 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 575/726 | category=ball | supports=10 | candidates=29 | visual=28 tv=29 text=1 | 6.45 s
18:36:23 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 576/726 | category=ball | supports=10 | candidates=24 | visual=31 tv=31 text=1 | 6.08 s
18:36:29 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 577/726 | category=ball | supports=10 | candidates=19 | visual=27 tv=24 text=1 | 5.70 s
18:36:33 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 578/726 | category=ball | supports=10 | candidates=5 | visual=9 tv=8 text=1 | 4.58 s
18:36:39 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 579/726 | category=ball | supports=10 | candidates=16 | visual=18 tv=18 text=0 | 5.49 s
18:36:46 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 580/726 | category=ball | supports=10 | candidates=27 | visual=27 tv=27 text=1 | 6.33 s
18:36:51 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 581/726 | category=ball | supports=10 | candidates=13 | visual=14 tv=13 text=1 | 5.20 s
18:36:56 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 582/726 | category=ball | supports=10 | candidates=11 | visual=17 tv=15 text=0 | 5.04 s
18:37:02 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 583/726 | category=ball | supports=10 | candidates=12 | visual=15 tv=14 text=1 | 5.11 s
18:37:08 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 584/726 | category=ball | supports=10 | candidates=18 | visual=18 tv=18 text=2 | 5.65 s
18:37:13 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 585/726 | category=ball | supports=10 | candidates=15 | visual=19 tv=19 text=2 | 5.41 s
18:37:20 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 586/726 | category=ball | supports=10 | candidates=22 | visual=25 tv=26 text=2 | 5.95 s
18:37:25 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 587/726 | category=ball | supports=10 | candidates=19 | visual=18 tv=18 text=2 | 5.71 s
18:37:31 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 588/726 | category=ball | supports=10 | candidates=13 | visual=15 tv=15 text=0 | 5.25 s
18:37:38 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 589/726 | category=ball | supports=10 | candidates=30 | visual=33 tv=32 text=3 | 6.52 s
18:37:43 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 590/726 | category=ball | supports=10 | candidates=7 | visual=8 tv=8 text=1 | 4.72 s
18:37:48 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 591/726 | category=ball | supports=10 | candidates=18 | visual=21 tv=21 text=1 | 5.53 s
18:37:54 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 592/726 | category=ball | supports=10 | candidates=18 | visual=31 tv=27 text=2 | 5.64 s
18:38:00 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 593/726 | category=ball | supports=10 | candidates=15 | visual=23 tv=21 text=0 | 5.33 s
18:38:06 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 594/726 | category=ball | supports=10 | candidates=23 | visual=25 tv=23 text=2 | 6.01 s
18:38:13 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 595/726 | category=ball | supports=10 | candidates=25 | visual=27 tv=28 text=1 | 6.17 s
18:38:19 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 596/726 | category=ball | supports=10 | candidates=22 | visual=27 tv=26 text=1 | 5.92 s
18:38:24 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 597/726 | category=ball | supports=10 | candidates=16 | visual=17 tv=17 text=1 | 5.47 s
18:38:30 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 598/726 | category=ball | supports=10 | candidates=12 | visual=12 tv=12 text=1 | 5.10 s
18:38:35 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 599/726 | category=ball | supports=10 | candidates=12 | visual=13 tv=13 text=1 | 5.10 s
18:38:42 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 600/726 | category=ball | supports=10 | candidates=27 | visual=38 tv=35 text=0 | 6.31 s
18:38:49 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 601/726 | category=ball | supports=10 | candidates=32 | visual=31 tv=31 text=3 | 6.73 s
18:38:55 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 602/726 | category=ball | supports=10 | candidates=19 | visual=27 tv=29 text=1 | 5.72 s
18:39:00 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 603/726 | category=ball | supports=10 | candidates=13 | visual=16 tv=15 text=1 | 5.25 s
18:39:06 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 604/726 | category=ball | supports=10 | candidates=23 | visual=38 tv=34 text=1 | 6.01 s
18:39:13 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 605/726 | category=ball | supports=10 | candidates=22 | visual=26 tv=28 text=1 | 5.93 s
18:39:18 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 606/726 | category=ball | supports=10 | candidates=13 | visual=19 tv=17 text=0 | 5.25 s
18:39:24 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 607/726 | category=ball | supports=10 | candidates=22 | visual=24 tv=24 text=3 | 5.94 s
18:39:31 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 608/726 | category=ball | supports=10 | candidates=31 | visual=32 tv=32 text=2 | 6.62 s
18:39:37 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 609/726 | category=ball | supports=10 | candidates=16 | visual=17 tv=17 text=2 | 5.45 s
18:39:43 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 610/726 | category=ball | supports=10 | candidates=19 | visual=21 tv=20 text=1 | 5.70 s
18:39:49 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 611/726 | category=ball | supports=10 | candidates=27 | visual=40 tv=36 text=2 | 6.32 s
18:39:55 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 612/726 | category=ball | supports=10 | candidates=18 | visual=19 tv=19 text=1 | 5.62 s
18:40:01 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 613/726 | category=ball | supports=10 | candidates=14 | visual=25 tv=21 text=0 | 5.24 s
18:40:07 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 614/726 | category=ball | supports=10 | candidates=20 | visual=23 tv=23 text=1 | 5.68 s
18:40:13 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 615/726 | category=ball | supports=10 | candidates=23 | visual=38 tv=33 text=0 | 6.01 s
18:40:19 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 616/726 | category=ball | supports=10 | candidates=16 | visual=19 tv=19 text=1 | 5.47 s
18:40:24 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 617/726 | category=ball | supports=10 | candidates=11 | visual=13 tv=12 text=0 | 5.01 s
18:40:29 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 618/726 | category=ball | supports=10 | candidates=15 | visual=14 tv=14 text=3 | 5.39 s
18:40:34 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 619/726 | category=ball | supports=10 | candidates=8 | visual=14 tv=13 text=0 | 4.79 s
18:40:41 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 620/726 | category=ball | supports=10 | candidates=23 | visual=25 tv=25 text=2 | 6.00 s
18:40:46 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 621/726 | category=ball | supports=10 | candidates=13 | visual=16 tv=15 text=0 | 5.25 s
18:40:51 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 622/726 | category=ball | supports=10 | candidates=11 | visual=11 tv=11 text=1 | 5.02 s
18:40:58 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 623/726 | category=ball | supports=10 | candidates=27 | visual=27 tv=28 text=1 | 6.30 s
18:41:04 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 624/726 | category=ball | supports=10 | candidates=20 | visual=22 tv=22 text=2 | 5.68 s
18:41:10 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 625/726 | category=ball | supports=10 | candidates=20 | visual=22 tv=22 text=1 | 5.68 s
18:41:15 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 626/726 | category=ball | supports=10 | candidates=9 | visual=38 tv=17 text=1 | 4.89 s
